"linkage","linkage.sourceMethodFileName","linkage.testMethodFileName","linkage.SourceMethodName","linkage.TestMethodName","linkage.Sha_DateTime_All","linkage.Count"
"ConsoleApp.linkage","FileUtils","FileUtilsTestCase","public static void copyToDirectory(final Iterable<File> srcs, final File destDir) throws IOException","public void testCopyToDirectoryWithIterableSourceIsNull() throws IOException","02-05-2017 11:28:01 AM +01:00:f00d97a6cea0a08c8112ffb8bd0b6847373899ae
23-04-2017 09:02:29 PM +02:00:bfd83b00eb5743ad4ad0d24957f84b61ef9f5f79",2
"ConsoleApp.linkage","FileUtils","FileUtilsTestCase","public static void copyToDirectory(final Iterable<File> srcs, final File destDir) throws IOException","public void testCopyToDirectoryWithIterableSourceDoesNotExist() throws IOException","02-05-2017 11:28:01 AM +01:00:f00d97a6cea0a08c8112ffb8bd0b6847373899ae
23-04-2017 09:02:29 PM +02:00:bfd83b00eb5743ad4ad0d24957f84b61ef9f5f79",2
"ConsoleApp.linkage","FileUtils","FileUtilsWaitForTestCase","public static boolean waitFor(final File file, final int seconds)","public void testWaitForInterrupted() throws InterruptedException","28-09-2017 03:03:07 PM -06:00:56f2a758983611adea7308e90ae9934c973efa72",1
"ConsoleApp.linkage","FileUtils","FileUtilsTestCase","public static void copyToDirectory(final File src, final File destDir) throws IOException","public void testCopyToDirectoryWithFile() throws IOException","02-05-2017 11:28:01 AM +01:00:f00d97a6cea0a08c8112ffb8bd0b6847373899ae
23-04-2017 09:02:29 PM +02:00:bfd83b00eb5743ad4ad0d24957f84b61ef9f5f79",2
"ConsoleApp.linkage","FileUtils","FileUtilsTestCase","public static void copyToDirectory(final File src, final File destDir) throws IOException","public void testCopyToDirectoryWithFileSourceIsNull() throws IOException","02-05-2017 11:28:01 AM +01:00:f00d97a6cea0a08c8112ffb8bd0b6847373899ae
23-04-2017 09:02:29 PM +02:00:bfd83b00eb5743ad4ad0d24957f84b61ef9f5f79",2
"ConsoleApp.linkage","FileUtils","FileUtilsTestCase","public static void copyToDirectory(final File src, final File destDir) throws IOException","public void testCopyToDirectoryWithFileSourceDoesNotExist() throws IOException","02-05-2017 11:28:01 AM +01:00:f00d97a6cea0a08c8112ffb8bd0b6847373899ae
23-04-2017 09:02:29 PM +02:00:bfd83b00eb5743ad4ad0d24957f84b61ef9f5f79",2
"ConsoleApp.linkage","FileUtils","FileUtilsTestCase","public static void copyToDirectory(final File src, final File destDir) throws IOException","public void testCopyToDirectoryWithDirectory() throws IOException","02-05-2017 11:28:01 AM +01:00:f00d97a6cea0a08c8112ffb8bd0b6847373899ae
23-04-2017 09:02:29 PM +02:00:bfd83b00eb5743ad4ad0d24957f84b61ef9f5f79",2
"ConsoleApp.linkage","FileUtils","FileUtilsDirectoryContainsTestCase","public static boolean directoryContains(final File directory, final File child) throws IOException","public void testDirectoryDoesNotExist() throws IOException","30-11-2012 08:51:39 PM +00:00:6aa00766b9103d75c763160280429af8e1f0549e",1
"ConsoleApp.linkage","FileUtils","FileUtilsDirectoryContainsTestCase","public static boolean directoryContains(final File directory, final File child) throws IOException","public void testSameFile() throws IOException","30-11-2012 08:51:39 PM +00:00:6aa00766b9103d75c763160280429af8e1f0549e",1
"ConsoleApp.linkage","FileUtils","FileUtilsDirectoryContainsTestCase","public static boolean directoryContains(final File directory, final File child) throws IOException","public void testUnrealizedContainment() throws IOException","30-11-2012 08:51:39 PM +00:00:6aa00766b9103d75c763160280429af8e1f0549e",1
"ConsoleApp.linkage","FileUtils","FileUtilsDirectoryContainsTestCase","public static boolean directoryContains(final File directory, final File child) throws IOException","public void testFileDoesNotExistBug() throws IOException","23-01-2012 05:05:32 PM +00:00:90c7e6b4b1dffeba0012b3d5de5c277347b76761",1
"ConsoleApp.linkage","FileAlterationObserver","FileAlterationObserverTest","public String toString()","public void testToString()","24-11-2023 10:53:41 AM -05:00:fe620a6a0466d54921cfe638db87e7d78eb21480
24-11-2023 10:15:47 AM -05:00:9d15384876478092994a29f00f7b5568f16a8523",2
"ConsoleApp.linkage","RandomAccessFileInputStream","RandomAccessFileInputStreamTest","public RandomAccessFileInputStream get() throws IOException","public void testBuilderGet()","27-01-2024 05:36:56 PM -05:00:6dbf49738607b107497e89b483bacf905337c7bb",1
"ConsoleApp.linkage","RandomAccessFileInputStream","RandomAccessFileInputStreamTest","public RandomAccessFileInputStream get() throws IOException","public void testBuilderRandomAccessFile() throws IOException","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","RandomAccessFileInputStream","RandomAccessFileInputStreamTest","public RandomAccessFileInputStream get() throws IOException","public void testBuilderPath() throws IOException","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","RandomAccessFileInputStream","RandomAccessFileInputStreamTest","public RandomAccessFileInputStream get() throws IOException","public void testBuilderFile() throws IOException","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","RandomAccessFileInputStream","RandomAccessFileInputStreamTest","public Builder setRandomAccessFile(final RandomAccessFile randomAccessFile)","public void testBuilderRandomAccessFile() throws IOException","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","RandomAccessFileInputStream","RandomAccessFileInputStreamTest","public static Builder builder()","public void testBuilderRandomAccessFile() throws IOException","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","RandomAccessFileInputStream","RandomAccessFileInputStreamTest","public static Builder builder()","public void testBuilderPath() throws IOException","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","RandomAccessFileInputStream","RandomAccessFileInputStreamTest","public static Builder builder()","public void testBuilderFile() throws IOException","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","XmlStreamReader","XmlStreamReaderTest","public XmlStreamReader get() throws IOException","protected void testConstructorFileInputOpenOptions() throws IOException","19-05-2023 05:28:39 PM -04:00:fb78f68fc4edae1290f609b9ade0cba0cee52d6f",1
"ConsoleApp.linkage","XmlStreamReader","XmlStreamReaderTest","public XmlStreamReader get() throws IOException","protected void testConstructorFileInput() throws IOException","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","XmlStreamReader","XmlStreamReaderTest","public XmlStreamReader get() throws IOException","protected void testConstructorInputStreamInput() throws IOException","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","XmlStreamReader","XmlStreamReaderTest","public XmlStreamReader get() throws IOException","protected void testConstructorPathInput() throws IOException","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","XmlStreamReader","XmlStreamReaderTest","public XmlStreamReader get() throws IOException","public void testEncodingAttributeXML() throws Exception","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","XmlStreamReader","XmlStreamReaderTest","public Builder setHttpContentType(final String httpContentType)","public void testEncodingAttributeXML() throws Exception","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","XmlStreamReader","XmlStreamReaderTest","public Builder setLenient(final boolean lenient)","public void testEncodingAttributeXML() throws Exception","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","XmlStreamReader","XmlStreamReaderTest","public static Builder builder()","protected void testConstructorFileInput() throws IOException","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","XmlStreamReader","XmlStreamReaderTest","public static Builder builder()","protected void testConstructorInputStreamInput() throws IOException","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","XmlStreamReader","XmlStreamReaderTest","public static Builder builder()","protected void testConstructorPathInput() throws IOException","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","XmlStreamReader","XmlStreamReaderTest","public static Builder builder()","public void testEncodingAttributeXML() throws Exception","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","ClosedOutputStream","ClosedOutputStreamTest","public void flush() throws IOException","public void testFlush() throws Exception","18-08-2017 11:47:20 AM -07:00:8d5c46f420fe3f7365579aabc8b40912a3610957",1
"ConsoleApp.linkage","IORunnable","IORunnableTest"," static IORunnable noop()","public void testNoop() throws IOException","28-12-2023 05:31:53 PM -05:00:d05e9cc0e72f0b095e947e0d24abf064f0a7a3dc",1
"ConsoleApp.linkage","IORunnable","IORunnableTest"," Runnable asRunnable()","public void testAsRunnable() throws Exception","28-07-2022 07:57:17 AM -04:00:73a3f2d08701ba8d222ff2f9e023428c46457311",1
"ConsoleApp.linkage","NullInputStream","NullInputStreamTest","public int read() throws IOException","public void testRead() throws Exception","27-12-2023 09:08:40 AM -05:00:9293f5f402e7c22d5526cc1df7aa180318ee640f",1
"ConsoleApp.linkage","NullInputStream","NullInputStreamTest","public int read() throws IOException","public void testReadThrowAtEof() throws Exception","27-12-2023 09:08:40 AM -05:00:9293f5f402e7c22d5526cc1df7aa180318ee640f",1
"ConsoleApp.linkage","NullInputStream","NullInputStreamTest","public int read() throws IOException","public void testSkip() throws Exception","27-12-2023 09:08:40 AM -05:00:9293f5f402e7c22d5526cc1df7aa180318ee640f",1
"ConsoleApp.linkage","NullInputStream","NullInputStreamTest","public int read() throws IOException","public void testSkipThrowAtEof() throws Exception","27-12-2023 09:08:40 AM -05:00:9293f5f402e7c22d5526cc1df7aa180318ee640f",1
"ConsoleApp.linkage","NullInputStream","NullInputStreamTest","public long skip(final long numberOfBytes) throws IOException","public void testSkip() throws Exception","27-12-2023 09:08:40 AM -05:00:9293f5f402e7c22d5526cc1df7aa180318ee640f",1
"ConsoleApp.linkage","NullInputStream","NullInputStreamTest","public long skip(final long numberOfBytes) throws IOException","public void testSkipThrowAtEof() throws Exception","27-12-2023 09:08:40 AM -05:00:9293f5f402e7c22d5526cc1df7aa180318ee640f",1
"ConsoleApp.linkage","NullInputStream","NullInputStreamTest","public synchronized void mark(final int readLimit)","public void testMarkAndReset() throws Exception","24-11-2023 10:53:41 AM -05:00:fe620a6a0466d54921cfe638db87e7d78eb21480",1
"ConsoleApp.linkage","NullInputStream","NullInputStreamTest","public synchronized void reset() throws IOException","public void testMarkAndReset() throws Exception","24-11-2023 10:53:41 AM -05:00:fe620a6a0466d54921cfe638db87e7d78eb21480",1
"ConsoleApp.linkage","NullInputStream","NullInputStreamTest","public synchronized void reset() throws IOException","public void testMarkNotSupported() throws Exception","21-01-2021 09:53:49 AM -05:00:f7b886324d4d49396d322673bfbc4eba959a3161",1
"ConsoleApp.linkage","NullInputStream","NullInputStreamTest","public synchronized void mark(final int readlimit)","public void testMarkNotSupported() throws Exception","21-01-2021 09:53:49 AM -05:00:f7b886324d4d49396d322673bfbc4eba959a3161",1
"ConsoleApp.linkage","IOStream","IOStreamTest","public T next() throws NoSuchElementException","public void testIterateException() throws IOException","24-11-2023 10:53:41 AM -05:00:fe620a6a0466d54921cfe638db87e7d78eb21480
23-11-2023 11:33:22 AM -05:00:7fd53e9f0a8b2ce09a1a5f364e8838c74e292b7c",2
"ConsoleApp.linkage","IOStream","IOStreamTest"," static IOStream<T> iterate(final T seed, final IOUnaryOperator<T> f)","public void testIterateException() throws IOException","24-11-2023 10:53:41 AM -05:00:fe620a6a0466d54921cfe638db87e7d78eb21480
23-11-2023 11:33:22 AM -05:00:7fd53e9f0a8b2ce09a1a5f364e8838c74e292b7c",2
"ConsoleApp.linkage","FileTimes","FileTimesTest","public static boolean isUnixTime(final FileTime time)","public void testIsUnixTime(final String instant, final boolean isUnixTime)","22-12-2023 04:06:24 PM -05:00:d5898c1cd599bb8053f26d3b4c95906283d04521",1
"ConsoleApp.linkage","FileTimes","FileTimesTest","public static boolean isUnixTime(final long seconds)","public void testIsUnixTimeLong(final String instant, final boolean isUnixTime)","22-12-2023 04:06:24 PM -05:00:d5898c1cd599bb8053f26d3b4c95906283d04521",1
"ConsoleApp.linkage","FileTimes","FileTimesTest","public static boolean isUnixTime(final long seconds)","public void testToUnixTime(final String instant, final boolean isUnixTime)","22-12-2023 04:06:24 PM -05:00:d5898c1cd599bb8053f26d3b4c95906283d04521",1
"ConsoleApp.linkage","FileTimes","FileTimesTest","public static long toUnixTime(final FileTime fileTime)","public void testToUnixTime(final String instant, final boolean isUnixTime)","22-12-2023 04:06:24 PM -05:00:d5898c1cd599bb8053f26d3b4c95906283d04521",1
"ConsoleApp.linkage","FileTimes","FileTimesTest","public static FileTime fromUnixTime(final long time)","public void testFromUnixTime(final String instant, final long ntfsTime)","22-12-2023 01:15:21 PM -05:00:6813e574c56f205c1fa1a41b6c7008f49cbdb4b0",1
"ConsoleApp.linkage","FileTimes","FileTimesTest","public static long toNtfsTime(final long javaTime)","public void testDateToNtfsTime(final String instant, final long ntfsTime)","21-12-2023 11:15:12 PM -05:00:6a94260c273216b3901e1f55f6a15f5e7324cc66",1
"ConsoleApp.linkage","FileTimes","FileTimesTest","public static Date ntfsTimeToDate(final long ntfsTime)","public void testNtfsTimeToDate(final String instant, final long ntfsTime)","17-04-2022 10:16:10 AM -04:00:0789b2bd4bd554c6eac1f822dec0259da06d7d51",1
"ConsoleApp.linkage","FileTimes","FileTimesTest","public static FileTime ntfsTimeToFileTime(final long ntfsTime)","public void testNtfsTimeToFileTime(final String instant, final long ntfsTime)","17-04-2022 10:16:10 AM -04:00:0789b2bd4bd554c6eac1f822dec0259da06d7d51",1
"ConsoleApp.linkage","FileTimes","FileTimesTest","public static Date toDate(final FileTime fileTime)","public void testFileTimeToDate(final String instant, final long ignored)","17-04-2022 10:16:10 AM -04:00:0789b2bd4bd554c6eac1f822dec0259da06d7d51",1
"ConsoleApp.linkage","FileTimes","FileTimesTest","public static Date toDate(final FileTime fileTime)","public void testNullFileTimeToNullDate()","17-04-2022 10:16:10 AM -04:00:0789b2bd4bd554c6eac1f822dec0259da06d7d51",1
"ConsoleApp.linkage","FileTimes","FileTimesTest","public static FileTime toFileTime(final Date date)","public void testDateToFileTime(final String instant, final long ignored)","17-04-2022 10:16:10 AM -04:00:0789b2bd4bd554c6eac1f822dec0259da06d7d51",1
"ConsoleApp.linkage","FileTimes","FileTimesTest","public static FileTime toFileTime(final Date date)","public void testNullDateToNullFileTime()","17-04-2022 10:16:10 AM -04:00:0789b2bd4bd554c6eac1f822dec0259da06d7d51",1
"ConsoleApp.linkage","FileTimes","FileTimesTest","public static long toNtfsTime(final Date date)","public void testDateToNtfsTime(final String instant, final long ntfsTime)","17-04-2022 10:16:10 AM -04:00:0789b2bd4bd554c6eac1f822dec0259da06d7d51",1
"ConsoleApp.linkage","FileTimes","FileTimesTest","public static long toNtfsTime(final FileTime fileTime)","public void testFileTimeToNtfsTime(final String instant, final long ntfsTime)","17-04-2022 10:16:10 AM -04:00:0789b2bd4bd554c6eac1f822dec0259da06d7d51",1
"ConsoleApp.linkage","IOCase","IOCaseTest","public boolean checkRegionMatches(final String str, final int strStartIndex, final String search)","public void test_checkRegionMatches_functionality()","21-12-2023 09:32:10 PM -05:00:3c13a07575642aa8ddbb6ab5c75b8da7b2f8e56b",1
"ConsoleApp.linkage","IOCase","IOCaseTest","public int checkIndexOf(final String str, final int strStartIndex, final String search)","public void test_checkIndexOf_case()","21-12-2023 08:42:01 PM -05:00:bcf8fbbc36eba7dabfbeb88af920f0dfcc6de355",1
"ConsoleApp.linkage","IOCase","IOCaseTest","public int checkIndexOf(final String str, final int strStartIndex, final String search)","public void test_checkIndexOf_functionality()","21-12-2023 08:42:01 PM -05:00:bcf8fbbc36eba7dabfbeb88af920f0dfcc6de355",1
"ConsoleApp.linkage","IOCase","IOCaseTest","public boolean checkEquals(final String str1, final String str2)","public void test_checkEquals_functionality()","21-12-2023 08:34:36 PM -05:00:87ef9556055b6b4f970f89deac4e0592eb569de1",1
"ConsoleApp.linkage","IOCase","IOCaseTest","public static boolean isCaseSensitive(final IOCase ioCase)","public void test_isCaseSensitive_static()","06-02-2022 11:17:40 PM +08:00:498ed661d01f174ef9d6a7730db90aa9b6fe720a",1
"ConsoleApp.linkage","IOCase","IOCaseTestCase","public boolean checkStartsWith(final String str, final String start)","public void test_checkStartsWith_functionality() throws Exception","31-10-2020 11:42:44 PM -04:00:1ac7befa44528dab09fb4864be9d7a95db8a25b6",1
"ConsoleApp.linkage","IOCase","IOCaseTestCase","public boolean checkEndsWith(final String str, final String end)","public void test_checkEndsWith_functionality() throws Exception","31-10-2020 11:42:44 PM -04:00:1ac7befa44528dab09fb4864be9d7a95db8a25b6",1
"ConsoleApp.linkage","BrokenReader","BrokenReaderTest","public void close() throws IOException","public void testClose(final Class<Exception> clazz) throws Exception","21-12-2023 01:26:18 PM +00:00:dd63fa3b53b4029b026d276a3c5564fa5aac42d1",1
"ConsoleApp.linkage","BrokenReader","BrokenReaderTest","public void mark(final int readAheadLimit) throws IOException","public void testMark(final Class<Throwable> clazz) throws Exception","21-12-2023 01:26:18 PM +00:00:dd63fa3b53b4029b026d276a3c5564fa5aac42d1",1
"ConsoleApp.linkage","BrokenReader","BrokenReaderTest","public boolean ready() throws IOException","public void testReady(final Class<Throwable> clazz) throws Exception","21-12-2023 01:26:18 PM +00:00:dd63fa3b53b4029b026d276a3c5564fa5aac42d1",1
"ConsoleApp.linkage","BrokenReader","BrokenReaderTest","public void reset() throws IOException","public void testReset(final Class<Throwable> clazz) throws Exception","21-12-2023 01:26:18 PM +00:00:dd63fa3b53b4029b026d276a3c5564fa5aac42d1",1
"ConsoleApp.linkage","BrokenReader","BrokenReaderTest","public long skip(final long n) throws IOException","public void testSkip(final Class<Throwable> clazz) throws Exception","21-12-2023 01:26:18 PM +00:00:dd63fa3b53b4029b026d276a3c5564fa5aac42d1",1
"ConsoleApp.linkage","BrokenOutputStream","BrokenOutputStreamTest","public void close() throws IOException","public void testClose(final Class<Throwable> clazz) throws Exception","21-12-2023 01:26:18 PM +00:00:dd63fa3b53b4029b026d276a3c5564fa5aac42d1",1
"ConsoleApp.linkage","BrokenOutputStream","BrokenOutputStreamTest","public void flush() throws IOException","public void testFlush(final Class<Throwable> clazz) throws Exception","21-12-2023 01:26:18 PM +00:00:dd63fa3b53b4029b026d276a3c5564fa5aac42d1",1
"ConsoleApp.linkage","BrokenOutputStream","BrokenOutputStreamTest","public void write(final int b) throws IOException","public void testWriteInt(final Class<Throwable> clazz) throws Exception","21-12-2023 01:26:18 PM +00:00:dd63fa3b53b4029b026d276a3c5564fa5aac42d1",1
"ConsoleApp.linkage","BrokenOutputStream","BrokenOutputStreamTest","public void write(final int b) throws IOException","public void testTryWithResources()","28-09-2021 08:35:52 PM +02:00:0c008628b502f14482c0094269653cdd80d37d15",1
"ConsoleApp.linkage","BrokenWriter","BrokenWriterTest","public void close() throws IOException","public void testClose(final Class<Throwable> clazz) throws Exception","21-12-2023 01:26:18 PM +00:00:dd63fa3b53b4029b026d276a3c5564fa5aac42d1",1
"ConsoleApp.linkage","BrokenWriter","BrokenWriterTest","public void flush() throws IOException","public void testFlush(final Class<Throwable> clazz) throws Exception","21-12-2023 01:26:18 PM +00:00:dd63fa3b53b4029b026d276a3c5564fa5aac42d1",1
"ConsoleApp.linkage","BrokenInputStream","BrokenInputStreamTest","public int available() throws IOException","public void testAvailable(final Class<Exception> clazz) throws Exception","19-12-2023 09:06:18 PM -05:00:6b0ed87f7bbcd807b30436888de445f36b19ce9a",1
"ConsoleApp.linkage","BrokenInputStream","BrokenInputStreamTest","public void close() throws IOException","public void testClose(final Class<Exception> clazz) throws Exception","19-12-2023 09:06:18 PM -05:00:6b0ed87f7bbcd807b30436888de445f36b19ce9a",1
"ConsoleApp.linkage","BrokenInputStream","BrokenInputStreamTest","public int read() throws IOException","public void testRead(final Class<Exception> clazz) throws Exception","19-12-2023 09:06:18 PM -05:00:6b0ed87f7bbcd807b30436888de445f36b19ce9a",1
"ConsoleApp.linkage","BrokenInputStream","BrokenInputStreamTest","public int read() throws IOException","public void testTryWithResources() throws Exception","19-12-2023 09:06:18 PM -05:00:6b0ed87f7bbcd807b30436888de445f36b19ce9a",1
"ConsoleApp.linkage","BrokenInputStream","BrokenInputStreamTest","public int read() throws IOException","public void testTryWithResources()","28-09-2021 08:35:52 PM +02:00:0c008628b502f14482c0094269653cdd80d37d15",1
"ConsoleApp.linkage","BrokenInputStream","BrokenInputStreamTest","public synchronized void reset() throws IOException","public void testReset(final Class<Exception> clazz) throws Exception","19-12-2023 09:06:18 PM -05:00:6b0ed87f7bbcd807b30436888de445f36b19ce9a",1
"ConsoleApp.linkage","BrokenInputStream","BrokenInputStreamTest","public long skip(final long n) throws IOException","public void testSkip(final Class<Exception> clazz) throws Exception","19-12-2023 09:06:18 PM -05:00:6b0ed87f7bbcd807b30436888de445f36b19ce9a",1
"ConsoleApp.linkage","CharSequenceInputStream","CharSequenceInputStreamTest","public int available() throws IOException","public void testAvailable() throws IOException","17-12-2023 04:19:27 PM -05:00:e73aa1d6c52b3bd98af679af50a15c0803bf60e6",1
"ConsoleApp.linkage","CharSequenceInputStream","CharSequenceInputStreamTest","public Builder setCharset(final Charset charset)","public void testResetCharset()","03-06-2023 09:33:36 AM -04:00:117e21958322bbeeef73c37cc3210317abb4bf3f",1
"ConsoleApp.linkage","CharSequenceInputStream","CharSequenceInputStreamTest","public Builder setCharsetEncoder(final CharsetEncoder newEncoder)","public void testResetCharsetEncoder()","03-06-2023 09:33:36 AM -04:00:117e21958322bbeeef73c37cc3210317abb4bf3f",1
"ConsoleApp.linkage","CharSequenceInputStream","CharSequenceInputStreamTest","public CharSequenceInputStream get()","public void testMarkSupported() throws Exception","18-05-2023 05:06:01 PM -04:00:9bf29a7683d44b6082ddceed2796afaf862886a3",1
"ConsoleApp.linkage","CharSequenceInputStream","CharSequenceInputStreamTest","public CharSequenceInputStream get()","public void testNullCharset() throws IOException","18-05-2023 05:06:01 PM -04:00:9bf29a7683d44b6082ddceed2796afaf862886a3",1
"ConsoleApp.linkage","CharSequenceInputStream","CharSequenceInputStreamTest","public CharSequenceInputStream get()","public void testNullCharsetName() throws IOException","18-05-2023 05:06:01 PM -04:00:9bf29a7683d44b6082ddceed2796afaf862886a3",1
"ConsoleApp.linkage","CharSequenceInputStream","CharSequenceInputStreamTest","public Builder setCharSequence(final CharSequence source)","public void testMarkSupported() throws Exception","18-05-2023 05:06:01 PM -04:00:9bf29a7683d44b6082ddceed2796afaf862886a3",1
"ConsoleApp.linkage","CharSequenceInputStream","CharSequenceInputStreamTest","public Builder setCharSequence(final CharSequence source)","public void testNullCharset() throws IOException","18-05-2023 05:06:01 PM -04:00:9bf29a7683d44b6082ddceed2796afaf862886a3",1
"ConsoleApp.linkage","CharSequenceInputStream","CharSequenceInputStreamTest","public Builder setCharSequence(final CharSequence source)","public void testNullCharsetName() throws IOException","18-05-2023 05:06:01 PM -04:00:9bf29a7683d44b6082ddceed2796afaf862886a3",1
"ConsoleApp.linkage","CharSequenceInputStream","CharSequenceInputStreamTest","public static Builder builder()","public void testMarkSupported() throws Exception","18-05-2023 05:06:01 PM -04:00:9bf29a7683d44b6082ddceed2796afaf862886a3",1
"ConsoleApp.linkage","CharSequenceInputStream","CharSequenceInputStreamTest","public static Builder builder()","public void testNullCharset() throws IOException","18-05-2023 05:06:01 PM -04:00:9bf29a7683d44b6082ddceed2796afaf862886a3",1
"ConsoleApp.linkage","CharSequenceInputStream","CharSequenceInputStreamTest","public static Builder builder()","public void testNullCharsetName() throws IOException","18-05-2023 05:06:01 PM -04:00:9bf29a7683d44b6082ddceed2796afaf862886a3",1
"ConsoleApp.linkage","CharSequenceInputStream","CharSequenceInputStreamTest"," CharsetEncoder getCharsetEncoder()","public void testNullCharset() throws IOException","03-02-2022 07:01:01 AM -05:00:f8a80699363e4a1d749b0207d566f27b193a07cc
11-01-2022 08:50:54 AM -05:00:932ca4bcc178372388f6f64089c211a3daf351a0",2
"ConsoleApp.linkage","CharSequenceInputStream","CharSequenceInputStreamTest"," CharsetEncoder getCharsetEncoder()","public void testNullCharsetName() throws IOException","03-02-2022 07:01:01 AM -05:00:f8a80699363e4a1d749b0207d566f27b193a07cc
11-01-2022 08:50:54 AM -05:00:932ca4bcc178372388f6f64089c211a3daf351a0",2
"ConsoleApp.linkage","WildcardFileFilter","WildcardFileFilterTest","public WildcardFileFilter get()","public void testWildcard()","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","WildcardFileFilter","WildcardFileFilterTest","public Builder setIoCase(final IOCase ioCase)","public void testWildcard()","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","WildcardFileFilter","WildcardFileFilterTest","public Builder setWildcards(final List<String> wildcards)","public void testWildcard()","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","WildcardFileFilter","WildcardFileFilterTest","public static Builder builder()","public void testWildcard()","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","FileCleaningTracker","FileCleaningTrackerTest","public void track(final Path file, final Object marker)","public void testFileCleanerDirectoryPathSource() throws Exception","13-06-2023 09:59:28 AM -04:00:0671c86b0af8a4e604ad3da465ef1a88576a0fb5",1
"ConsoleApp.linkage","FileCleaningTracker","FileCleaningTrackerTest","public void track(final Path file, final Object marker, final FileDeleteStrategy deleteStrategy)","public void testFileCleanerDirectory_ForceStrategy_PathSource() throws Exception","13-06-2023 09:59:28 AM -04:00:0671c86b0af8a4e604ad3da465ef1a88576a0fb5",1
"ConsoleApp.linkage","IOExceptionList","IOExceptionListTest","public static void checkEmpty(final List<? extends Throwable> causeList, final Object message) throws IOExceptionList","public void testCheckEmpty() throws IOExceptionList","06-11-2021 09:35:58 AM -04:00:d3b043a2ce926509fe4ed04160db7a73339a2964",1
"ConsoleApp.linkage","BOMInputStream","BOMInputStreamTest"," static ByteOrderMark getDefaultByteOrderMark()","public void testNoBoms() throws Exception","19-05-2023 09:41:05 AM -04:00:b80f8726758198ed5aaacb1d1c1c9ede067499a4",1
"ConsoleApp.linkage","BOMInputStream","BOMInputStreamTest"," static ByteOrderMark getDefaultBOM()","public void testNoBoms() throws Exception","13-05-2023 10:37:42 AM -04:00:266bcc4d5d0fbd230756539f93acd9fc5ddd2c5c
30-04-2023 10:49:31 PM +01:00:3ec3fd03bae58f100468170eaa11b71dfb25ec78",2
"ConsoleApp.linkage","BOMInputStream","BOMInputStreamTest","public BOMInputStream get() throws IOException","public void skipReturnValueWithBom() throws IOException","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","BOMInputStream","BOMInputStreamTest","public BOMInputStream get() throws IOException","public void skipReturnValueWithoutBom() throws IOException","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
"ConsoleApp.linkage","BOMInputStream","BOMInputStreamTest","public BOMInputStream get() throws IOException","public void testAvailableWithBOM() throws Exception","16-04-2023 12:08:18 PM -04:00:7ecca22f175c644da3096940a4ce899be5b33740",1
